session_id,variant,run_label,timestamp,event_name,event_value,tab_name,data_source
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,session_end,duration_seconds=3.02,Cleaning,simulated
20260413144839-wurFAYTPuA,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144839-wurFAYTPuA,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144839-wurFAYTPuA,A,full,2026/4/13 14:48,session_end,duration_seconds=1.44,Guide,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,sample_data_clicked,iris,Data,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144840-4WRKohdNbd,A,full,2026/4/13 14:48,session_end,duration_seconds=2.92,Cleaning,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,sample_data_clicked,iris,Data,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | Removed 1 duplicate rows.,Cleaning,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_65,Feature Engineering,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,eda_generated,Histogram,EDA,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144844-7RkwqaakUX,A,full,2026/4/13 14:48,session_end,duration_seconds=5.53,EDA,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | Removed 0 duplicate rows.,Cleaning,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_66,Feature Engineering,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,eda_generated,Histogram,EDA,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144850-YuKDLWql7w,A,full,2026/4/13 14:48,session_end,duration_seconds=4.36,EDA,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_67,Feature Engineering,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,eda_generated,Histogram,EDA,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144854-Pelq7L9Erh,A,full,2026/4/13 14:48,session_end,duration_seconds=4.78,EDA,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names. | Removed 1 duplicate rows.,Cleaning,simulated
20260413144900-IhWA9W5V7c,A,full,2026/4/13 14:49,session_end,duration_seconds=2.58,Cleaning,simulated
20260413144903-RVldW7Adz2,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144903-RVldW7Adz2,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144903-RVldW7Adz2,A,full,2026/4/13 14:49,session_end,duration_seconds=1.65,Guide,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_70,Feature Engineering,simulated
20260413144904-TlRm9x9mwg,A,full,2026/4/13 14:49,session_end,duration_seconds=5.43,Guide,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,first_key_action,eda_generated:Histogram,EDA,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144910-lVj1NAqEHz,A,full,2026/4/13 14:49,session_end,duration_seconds=1.84,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_72,Feature Engineering,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144912-ZwXmoKR8oG,A,full,2026/4/13 14:49,session_end,duration_seconds=4.49,EDA,simulated
20260413144917-qdY3rWUXIl,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144917-qdY3rWUXIl,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144917-qdY3rWUXIl,A,full,2026/4/13 14:49,session_end,duration_seconds=1.84,Guide,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144919-wLbiByJYKL,A,full,2026/4/13 14:49,session_end,duration_seconds=2.46,Cleaning,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,first_key_action,eda_generated:Histogram,EDA,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144922-xKhZWy7op2,A,full,2026/4/13 14:49,session_end,duration_seconds=2.68,Cleaning,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,first_key_action,cleaning_applied,Cleaning,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_76,Feature Engineering,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144925-s3YjPEbmCV,A,full,2026/4/13 14:49,session_end,duration_seconds=5.52,Feature Engineering,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,first_key_action,cleaning_applied,Cleaning,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_77,Feature Engineering,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144931-1MFdJlBPZN,A,full,2026/4/13 14:49,session_end,duration_seconds=4.66,EDA,simulated
20260413144936-wbevOCC8IL,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144936-wbevOCC8IL,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144936-wbevOCC8IL,A,full,2026/4/13 14:49,session_end,duration_seconds=1.23,Guide,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names. | Removed 1 duplicate rows.,Cleaning,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_79,Feature Engineering,simulated
20260413144938-vB31hBMapg,A,full,2026/4/13 14:49,session_end,duration_seconds=4.25,Guide,simulated
20260413144942-wbeioluYSc,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144942-wbeioluYSc,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144942-wbeioluYSc,A,full,2026/4/13 14:49,session_end,duration_seconds=1.57,Guide,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,first_key_action,eda_generated:Histogram,EDA,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144944-qnFMcysxMG,A,full,2026/4/13 14:49,session_end,duration_seconds=2.35,EDA,simulated
20260413144947-wJx9F1nmXe,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144947-wJx9F1nmXe,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144947-wJx9F1nmXe,A,full,2026/4/13 14:49,session_end,duration_seconds=1.49,Guide,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,sample_data_clicked,iris,Data,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144949-p4tfiL5wKO,A,full,2026/4/13 14:49,session_end,duration_seconds=2.48,Cleaning,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,first_key_action,cleaning_applied,Cleaning,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,cleaning_applied,Standardized column names. | Removed 0 duplicate rows.,Cleaning,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,feature_engineering_applied,sim_feature_A_84,Feature Engineering,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,eda_generated,Histogram,EDA,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144951-fU5Zl7WfGR,A,full,2026/4/13 14:49,session_end,duration_seconds=4.69,EDA,simulated
20260413144956-717pVWcm4k,A,full,2026/4/13 14:49,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144956-717pVWcm4k,A,full,2026/4/13 14:49,landing_view,variant=A,Guide,simulated
20260413144956-717pVWcm4k,A,full,2026/4/13 14:49,session_end,duration_seconds=2.92,Data,simulated
20260413145000-0mE2qj1d4H,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145000-0mE2qj1d4H,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145000-0mE2qj1d4H,A,full,2026/4/13 14:50,session_end,duration_seconds=1.18,Guide,simulated
20260413145001-LxFNKmVdIK,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145001-LxFNKmVdIK,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145001-LxFNKmVdIK,A,full,2026/4/13 14:50,session_end,duration_seconds=1.22,Guide,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,sample_data_clicked,iris,Data,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,first_key_action,sample_data_clicked:iris,Data,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,feature_engineering_applied,sim_feature_A_88,Feature Engineering,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413145003-vqqaKetcYj,A,full,2026/4/13 14:50,session_end,duration_seconds=4.79,EDA,simulated
20260413145008-CY3lyj59RB,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145008-CY3lyj59RB,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145008-CY3lyj59RB,A,full,2026/4/13 14:50,session_end,duration_seconds=1.25,Guide,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,sample_data_clicked,iris,Data,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,first_key_action,sample_data_clicked:iris,Data,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145009-uH97sH0v3d,A,full,2026/4/13 14:50,session_end,duration_seconds=2.78,Guide,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,first_key_action,cleaning_applied,Cleaning,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names. | Removed 0 duplicate rows.,Cleaning,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,feature_engineering_applied,sim_feature_A_91,Feature Engineering,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413145012-A7gSTlXvSu,A,full,2026/4/13 14:50,session_end,duration_seconds=5.33,Data,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,first_key_action,eda_generated:Histogram,EDA,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413145018-G5f5wMPjfI,A,full,2026/4/13 14:50,session_end,duration_seconds=3.68,Guide,simulated
20260413145022-wRqMnQyVpy,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145022-wRqMnQyVpy,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145022-wRqMnQyVpy,A,full,2026/4/13 14:50,session_end,duration_seconds=1.82,Data,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,first_key_action,cleaning_applied,Cleaning,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,feature_engineering_applied,sim_feature_A_94,Feature Engineering,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413145024-R4To7Xv2Lt,A,full,2026/4/13 14:50,session_end,duration_seconds=4.71,EDA,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,first_key_action,cleaning_applied,Cleaning,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,feature_engineering_applied,sim_feature_A_95,Feature Engineering,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413145029-KhX4Z2u4yG,A,full,2026/4/13 14:50,session_end,duration_seconds=5.18,Guide,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,landing_view,variant=A,Guide,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,first_key_action,cleaning_applied,Cleaning,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,feature_engineering_applied,sim_feature_A_96,Feature Engineering,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,eda_generated,Histogram,EDA,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413145035-Va6NwR0AO9,A,full,2026/4/13 14:50,session_end,duration_seconds=4.65,EDA,simulated
