"session_id","variant","run_label","timestamp","event_name","event_value","tab_name"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:38","session_end","duration_seconds=3.02","Cleaning"
"20260413144839-wurFAYTPuA","A","full","2026-04-13 14:48:39","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144839-wurFAYTPuA","A","full","2026-04-13 14:48:39","landing_view","variant=A","Guide"
"20260413144839-wurFAYTPuA","A","full","2026-04-13 14:48:40","session_end","duration_seconds=1.44","Guide"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:40","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:41","landing_view","variant=A","Guide"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:42","sample_data_clicked","iris","Data"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:42","first_key_action","sample_data_clicked:iris","Data"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:43","cleaning_applied","Standardized column names.","Cleaning"
"20260413144840-4WRKohdNbd","A","full","2026-04-13 14:48:43","session_end","duration_seconds=2.92","Cleaning"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:44","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:44","landing_view","variant=A","Guide"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:46","sample_data_clicked","iris","Data"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:46","first_key_action","sample_data_clicked:iris","Data"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:46","cleaning_applied","Standardized column names.","Cleaning"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:47","cleaning_applied","Standardized column names. | Removed 1 duplicate rows.","Cleaning"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:48","feature_engineering_applied","sim_feature_A_65","Feature Engineering"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:48","eda_generated","Histogram","EDA"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:48","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:48","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:49","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:49","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144844-7RkwqaakUX","A","full","2026-04-13 14:48:49","session_end","duration_seconds=5.53","EDA"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:50","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:50","landing_view","variant=A","Guide"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:51","cleaning_applied","Standardized column names.","Cleaning"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:51","first_key_action","cleaning_applied","Cleaning"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:52","cleaning_applied","Standardized column names. | Removed 0 duplicate rows.","Cleaning"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:53","feature_engineering_applied","sim_feature_A_66","Feature Engineering"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:53","eda_generated","Histogram","EDA"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:53","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:53","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144850-YuKDLWql7w","A","full","2026-04-13 14:48:54","session_end","duration_seconds=4.36","EDA"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:54","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:55","landing_view","variant=A","Guide"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:56","cleaning_applied","Standardized column names.","Cleaning"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:56","first_key_action","cleaning_applied","Cleaning"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:57","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:58","feature_engineering_applied","sim_feature_A_67","Feature Engineering"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:58","eda_generated","Histogram","EDA"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:58","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:58","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144854-Pelq7L9Erh","A","full","2026-04-13 14:48:59","session_end","duration_seconds=4.78","EDA"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:00","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:00","landing_view","variant=A","Guide"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:01","sample_data_clicked","iris","Data"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:01","first_key_action","sample_data_clicked:iris","Data"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:02","cleaning_applied","Standardized column names.","Cleaning"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:02","cleaning_applied","Standardized column names. | Removed 1 duplicate rows.","Cleaning"
"20260413144900-IhWA9W5V7c","A","full","2026-04-13 14:49:02","session_end","duration_seconds=2.58","Cleaning"
"20260413144903-RVldW7Adz2","A","full","2026-04-13 14:49:03","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144903-RVldW7Adz2","A","full","2026-04-13 14:49:03","landing_view","variant=A","Guide"
"20260413144903-RVldW7Adz2","A","full","2026-04-13 14:49:04","session_end","duration_seconds=1.65","Guide"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:04","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:05","landing_view","variant=A","Guide"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:07","sample_data_clicked","iris","Data"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:07","first_key_action","sample_data_clicked:iris","Data"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:07","cleaning_applied","Standardized column names.","Cleaning"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:09","feature_engineering_applied","sim_feature_A_70","Feature Engineering"
"20260413144904-TlRm9x9mwg","A","full","2026-04-13 14:49:10","session_end","duration_seconds=5.43","Guide"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:10","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:11","landing_view","variant=A","Guide"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:12","eda_generated","Histogram","EDA"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:12","first_key_action","eda_generated:Histogram","EDA"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:12","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144910-lVj1NAqEHz","A","full","2026-04-13 14:49:12","session_end","duration_seconds=1.84","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:12","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:13","landing_view","variant=A","Guide"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:14","sample_data_clicked","iris","Data"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:14","first_key_action","sample_data_clicked:iris","Data"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:14","cleaning_applied","Standardized column names.","Cleaning"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","feature_engineering_applied","sim_feature_A_72","Feature Engineering"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","eda_generated","Histogram","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:16","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144912-ZwXmoKR8oG","A","full","2026-04-13 14:49:17","session_end","duration_seconds=4.49","EDA"
"20260413144917-qdY3rWUXIl","A","full","2026-04-13 14:49:17","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144917-qdY3rWUXIl","A","full","2026-04-13 14:49:18","landing_view","variant=A","Guide"
"20260413144917-qdY3rWUXIl","A","full","2026-04-13 14:49:19","session_end","duration_seconds=1.84","Guide"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:19","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:20","landing_view","variant=A","Guide"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:21","sample_data_clicked","iris","Data"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:21","first_key_action","sample_data_clicked:iris","Data"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:21","cleaning_applied","Standardized column names.","Cleaning"
"20260413144919-wLbiByJYKL","A","full","2026-04-13 14:49:22","session_end","duration_seconds=2.46","Cleaning"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:22","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:22","landing_view","variant=A","Guide"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:24","eda_generated","Histogram","EDA"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:24","first_key_action","eda_generated:Histogram","EDA"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:24","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:25","cleaning_applied","Standardized column names.","Cleaning"
"20260413144922-xKhZWy7op2","A","full","2026-04-13 14:49:25","session_end","duration_seconds=2.68","Cleaning"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:25","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:25","landing_view","variant=A","Guide"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:27","cleaning_applied","Standardized column names.","Cleaning"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:27","first_key_action","cleaning_applied","Cleaning"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:27","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:27","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:29","feature_engineering_applied","sim_feature_A_76","Feature Engineering"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:29","eda_generated","Histogram","EDA"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:29","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:29","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144925-s3YjPEbmCV","A","full","2026-04-13 14:49:31","session_end","duration_seconds=5.52","Feature Engineering"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:31","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:31","landing_view","variant=A","Guide"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:33","cleaning_applied","Standardized column names.","Cleaning"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:33","first_key_action","cleaning_applied","Cleaning"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:33","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:34","feature_engineering_applied","sim_feature_A_77","Feature Engineering"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:35","eda_generated","Histogram","EDA"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:35","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:35","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144931-1MFdJlBPZN","A","full","2026-04-13 14:49:36","session_end","duration_seconds=4.66","EDA"
"20260413144936-wbevOCC8IL","A","full","2026-04-13 14:49:36","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144936-wbevOCC8IL","A","full","2026-04-13 14:49:36","landing_view","variant=A","Guide"
"20260413144936-wbevOCC8IL","A","full","2026-04-13 14:49:37","session_end","duration_seconds=1.23","Guide"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:38","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:38","landing_view","variant=A","Guide"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:39","sample_data_clicked","iris","Data"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:39","first_key_action","sample_data_clicked:iris","Data"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:39","cleaning_applied","Standardized column names.","Cleaning"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:40","cleaning_applied","Standardized column names. | Removed 1 duplicate rows.","Cleaning"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:41","feature_engineering_applied","sim_feature_A_79","Feature Engineering"
"20260413144938-vB31hBMapg","A","full","2026-04-13 14:49:42","session_end","duration_seconds=4.25","Guide"
"20260413144942-wbeioluYSc","A","full","2026-04-13 14:49:42","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144942-wbeioluYSc","A","full","2026-04-13 14:49:42","landing_view","variant=A","Guide"
"20260413144942-wbeioluYSc","A","full","2026-04-13 14:49:44","session_end","duration_seconds=1.57","Guide"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:44","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:44","landing_view","variant=A","Guide"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:46","eda_generated","Histogram","EDA"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:46","first_key_action","eda_generated:Histogram","EDA"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:46","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144944-qnFMcysxMG","A","full","2026-04-13 14:49:46","session_end","duration_seconds=2.35","EDA"
"20260413144947-wJx9F1nmXe","A","full","2026-04-13 14:49:47","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144947-wJx9F1nmXe","A","full","2026-04-13 14:49:47","landing_view","variant=A","Guide"
"20260413144947-wJx9F1nmXe","A","full","2026-04-13 14:49:48","session_end","duration_seconds=1.49","Guide"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:49","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:49","landing_view","variant=A","Guide"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:50","sample_data_clicked","iris","Data"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:50","first_key_action","sample_data_clicked:iris","Data"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:50","cleaning_applied","Standardized column names.","Cleaning"
"20260413144949-p4tfiL5wKO","A","full","2026-04-13 14:49:51","session_end","duration_seconds=2.48","Cleaning"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:51","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:52","landing_view","variant=A","Guide"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:53","cleaning_applied","Standardized column names.","Cleaning"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:53","first_key_action","cleaning_applied","Cleaning"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:54","cleaning_applied","Standardized column names. | Removed 0 duplicate rows.","Cleaning"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:55","feature_engineering_applied","sim_feature_A_84","Feature Engineering"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:55","eda_generated","Histogram","EDA"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:55","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:55","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144951-fU5Zl7WfGR","A","full","2026-04-13 14:49:56","session_end","duration_seconds=4.69","EDA"
"20260413144956-717pVWcm4k","A","full","2026-04-13 14:49:56","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144956-717pVWcm4k","A","full","2026-04-13 14:49:57","landing_view","variant=A","Guide"
"20260413144956-717pVWcm4k","A","full","2026-04-13 14:49:59","session_end","duration_seconds=2.92","Data"
"20260413145000-0mE2qj1d4H","A","full","2026-04-13 14:50:00","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145000-0mE2qj1d4H","A","full","2026-04-13 14:50:00","landing_view","variant=A","Guide"
"20260413145000-0mE2qj1d4H","A","full","2026-04-13 14:50:01","session_end","duration_seconds=1.18","Guide"
"20260413145001-LxFNKmVdIK","A","full","2026-04-13 14:50:01","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145001-LxFNKmVdIK","A","full","2026-04-13 14:50:01","landing_view","variant=A","Guide"
"20260413145001-LxFNKmVdIK","A","full","2026-04-13 14:50:02","session_end","duration_seconds=1.22","Guide"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:03","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:03","landing_view","variant=A","Guide"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:04","sample_data_clicked","iris","Data"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:04","first_key_action","sample_data_clicked:iris","Data"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:05","cleaning_applied","Standardized column names.","Cleaning"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:05","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:06","feature_engineering_applied","sim_feature_A_88","Feature Engineering"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:06","eda_generated","Histogram","EDA"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:06","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:07","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:07","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:07","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413145003-vqqaKetcYj","A","full","2026-04-13 14:50:07","session_end","duration_seconds=4.79","EDA"
"20260413145008-CY3lyj59RB","A","full","2026-04-13 14:50:08","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145008-CY3lyj59RB","A","full","2026-04-13 14:50:08","landing_view","variant=A","Guide"
"20260413145008-CY3lyj59RB","A","full","2026-04-13 14:50:09","session_end","duration_seconds=1.25","Guide"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:09","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:10","landing_view","variant=A","Guide"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:11","sample_data_clicked","iris","Data"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:11","first_key_action","sample_data_clicked:iris","Data"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:11","cleaning_applied","Standardized column names.","Cleaning"
"20260413145009-uH97sH0v3d","A","full","2026-04-13 14:50:12","session_end","duration_seconds=2.78","Guide"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:12","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:13","landing_view","variant=A","Guide"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:15","cleaning_applied","Standardized column names.","Cleaning"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:15","first_key_action","cleaning_applied","Cleaning"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:15","cleaning_applied","Standardized column names. | Removed 0 duplicate rows.","Cleaning"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:16","feature_engineering_applied","sim_feature_A_91","Feature Engineering"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:17","eda_generated","Histogram","EDA"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:17","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:17","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413145012-A7gSTlXvSu","A","full","2026-04-13 14:50:18","session_end","duration_seconds=5.33","Data"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:18","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:18","landing_view","variant=A","Guide"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:21","eda_generated","Histogram","EDA"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:21","first_key_action","eda_generated:Histogram","EDA"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:21","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413145018-G5f5wMPjfI","A","full","2026-04-13 14:50:22","session_end","duration_seconds=3.68","Guide"
"20260413145022-wRqMnQyVpy","A","full","2026-04-13 14:50:22","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145022-wRqMnQyVpy","A","full","2026-04-13 14:50:22","landing_view","variant=A","Guide"
"20260413145022-wRqMnQyVpy","A","full","2026-04-13 14:50:24","session_end","duration_seconds=1.82","Data"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:24","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:25","landing_view","variant=A","Guide"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:26","cleaning_applied","Standardized column names.","Cleaning"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:26","first_key_action","cleaning_applied","Cleaning"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:26","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:26","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:28","feature_engineering_applied","sim_feature_A_94","Feature Engineering"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:28","eda_generated","Histogram","EDA"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:28","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:28","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413145024-R4To7Xv2Lt","A","full","2026-04-13 14:50:29","session_end","duration_seconds=4.71","EDA"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:29","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:30","landing_view","variant=A","Guide"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:31","cleaning_applied","Standardized column names.","Cleaning"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:31","first_key_action","cleaning_applied","Cleaning"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:32","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:33","feature_engineering_applied","sim_feature_A_95","Feature Engineering"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:33","eda_generated","Histogram","EDA"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:33","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:33","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413145029-KhX4Z2u4yG","A","full","2026-04-13 14:50:34","session_end","duration_seconds=5.18","Guide"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:35","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:35","landing_view","variant=A","Guide"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:37","cleaning_applied","Standardized column names.","Cleaning"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:37","first_key_action","cleaning_applied","Cleaning"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:37","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:37","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:38","feature_engineering_applied","sim_feature_A_96","Feature Engineering"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:39","eda_generated","Histogram","EDA"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:39","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:39","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413145035-Va6NwR0AO9","A","full","2026-04-13 14:50:39","session_end","duration_seconds=4.65","EDA"
